,l,K,res_frac,t_10
4935,3.0367711180354576e-06,517092024.28967553,0.9997404556270671,1.1916666666666667
4936,3.0367711180354576e-06,541587137.8079466,0.9997405515767294,1.1833333333333333
4937,3.0367711180354576e-06,567242606.8491989,0.9997406395354838,1.1791666666666667
4938,3.0367711180354576e-06,594113398.496504,0.9997407286725715,1.1708333333333334
4939,3.0367711180354576e-06,622257083.6730231,0.999740813577551,1.1666666666666667
4940,3.0367711180354576e-06,651733960.488242,0.9997408894578464,1.1625
4941,3.0367711180354576e-06,682607183.4272379,0.9997409832732159,1.1541666666666666
4942,3.0367711180354576e-06,714942898.6597562,0.9997410706867116,1.15
4943,3.0367711180354576e-06,748810385.759003,0.9997411428026023,1.1458333333333333
4944,3.0367711180354576e-06,784282206.1337682,0.999741208479269,1.1416666666666666
4945,3.0367711180354576e-06,821434358.4919422,0.9997412784486739,1.1375
4946,3.0367711180354576e-06,860346441.6684492,0.9997413453732966,1.1333333333333333
4947,3.0367711180354576e-06,901101825.1665037,0.9997414230542179,1.1291666666666667
4948,3.0367711180354576e-06,943787827.7775391,0.9997414816917332,1.125
4949,3.0367711180354576e-06,988495904.6625586,0.9997415473118175,1.1208333333333333
4950,3.0367711180354576e-06,1035321843.2956616,0.9997416011943908,1.1208333333333333
4951,3.0367711180354576e-06,1084365968.6896086,0.9997416519662549,1.1166666666666667
4952,3.0367711180354576e-06,1135733358.343103,0.9997417248671538,1.1125
4953,3.0367711180354576e-06,1189534067.3703208,0.9997417772761665,1.1083333333333334
4954,3.0367711180354576e-06,1245883364.2950082,0.9997418163561121,1.1083333333333334
4955,3.0367711180354576e-06,1304901978.0144017,0.999741870235923,1.1041666666666667
4956,3.0367711180354576e-06,1366716356.4620101,0.9997419255840015,1.1
4957,3.0367711180354576e-06,1431458937.5234814,0.9997419834620086,1.1
4958,3.0367711180354576e-06,1499268432.7860472,0.999742038177218,1.0958333333333332
4959,3.0367711180354576e-06,1570290124.7293775,0.9997420649703167,1.0958333333333332
4960,3.0367711180354576e-06,1644676177.9946628,0.9997421021523607,1.0916666666666666
4961,3.0367711180354576e-06,1722585965.398784,0.9997421482502568,1.0916666666666666
4962,3.0367711180354576e-06,1804186409.3920681,0.9997421953366239,1.0875
4963,3.0367711180354576e-06,1889652339.6912115,0.9997422333286377,1.0875
4964,3.0367711180354576e-06,1979166867.8535573,0.999742272151859,1.0833333333333333
4965,3.0367711180354576e-06,2072921779.5953698,0.9997423052954933,1.0833333333333333
4966,3.0367711180354576e-06,2171117945.6945095,0.9997423530724909,1.0791666666666666
4967,3.0367711180354576e-06,2273965752.357932,0.9997423949627318,1.0791666666666666
4968,3.0367711180354576e-06,2381685551.9761605,0.999742411223162,1.0791666666666666
4969,3.0367711180354576e-06,2494508135.2303166,0.9997424517191417,1.075
4970,3.0367711180354576e-06,2612675225.5633264,0.9997424995229056,1.075
4971,3.0367711180354576e-06,2736439997.0746665,0.9997425114173935,1.075
4972,3.0367711180354576e-06,2866067616.9482446,0.9997425487258464,1.075
4973,3.0367711180354576e-06,3001835813.575592,0.9997425926336335,1.0708333333333333
4974,3.0367711180354576e-06,3144035471.5915003,0.9997426011339763,1.0708333333333333
4975,3.0367711180354576e-06,3292971255.097148,0.999742648633711,1.0708333333333333
4976,3.0367711180354576e-06,3448962260.405767,0.9997426756606674,1.0666666666666667
4977,3.0367711180354576e-06,3612342699.709438,0.9997426992649295,1.0666666666666667
4978,3.0367711180354576e-06,3783462617.1319327,0.9997427421072993,1.0666666666666667
4979,3.0367711180354576e-06,3962688638.7014785,0.9997427698801558,1.0666666666666667
4980,3.0367711180354576e-06,4150404757.8504725,0.9997427932185019,1.0666666666666667
4981,3.0367711180354576e-06,4347013158.125017,0.9997428362183358,1.0625
4982,3.0367711180354576e-06,4552935074.866939,0.9997428685073799,1.0625
4983,3.0367711180354576e-06,4768611697.714475,0.9997429134444901,1.0625
4984,3.0367711180354576e-06,4994505115.85514,0.9997429331007944,1.0625
4985,3.0367711180354576e-06,5231099308.056258,0.9997429673070993,1.0625
4986,3.0367711180354576e-06,5478901179.593956,0.9997430128912644,1.0583333333333333
4987,3.0367711180354576e-06,5738441648.302404,0.9997430439798649,1.0583333333333333
4988,3.0367711180354576e-06,6010276782.070388,0.9997430860542524,1.0583333333333333
4989,3.0367711180354576e-06,6294988990.221888,0.9997431242708614,1.0583333333333333
4990,3.0367711180354576e-06,6593188271.333542,0.9997431590660858,1.0583333333333333
4991,3.0367711180354576e-06,6905513520.162316,0.999743191282127,1.0583333333333333
4992,3.0367711180354576e-06,7232633896.483519,0.9997432470533167,1.0583333333333333
4993,3.0367711180354576e-06,7575250258.77192,0.9997433204197513,1.0583333333333333
4994,3.0367711180354576e-06,7934096665.797492,0.9997433284556002,1.0541666666666667
4995,3.0367711180354576e-06,8309941949.353387,0.9997433664835771,1.0541666666666667
4996,3.0367711180354576e-06,8703591361.485184,0.9997434185316431,1.0541666666666667
4997,3.0367711180354576e-06,9115888299.750837,0.9997434805155976,1.0541666666666667
4998,3.0367711180354576e-06,9547716114.208065,0.9997435461458367,1.0541666666666667
4999,3.0367711180354576e-06,10000000000.0,0.9997436371079707,1.0541666666666667
5000,3.1806256927941198e-06,1000000.0,2.283391529856181e-09,0.0
5001,3.1806256927941198e-06,1047370.8979594486,2.4069754853124964e-09,0.0
5002,3.1806256927941198e-06,1096985.797892384,2.5442518492639213e-09,0.0
5003,3.1806256927941198e-06,1148951.0001873085,2.6993572077817744e-09,0.0
5004,3.1806256927941198e-06,1203377.8407775904,2.874511026253914e-09,0.0
5005,3.1806256927941198e-06,1260382.9296797274,3.0737804055127856e-09,0.0
5006,3.1806256927941198e-06,1320088.4008314167,3.302058394200908e-09,0.0
5007,3.1806256927941198e-06,1382622.1737646563,3.565641838090316e-09,0.0
5008,3.1806256927941198e-06,1448118.227674533,3.872582280927625e-09,0.0
5009,3.1806256927941198e-06,1516716.888470924,4.233008307899539e-09,0.0
5010,3.1806256927941198e-06,1588565.1294280528,4.663045083716633e-09,0.0
5011,3.1806256927941198e-06,1663816.8860761274,5.181087278491254e-09,0.0
5012,3.1806256927941198e-06,1742633.3860096508,5.815161595796983e-09,0.0
5013,3.1806256927941198e-06,1825183.4943190424,6.6117114514115884e-09,0.0
5014,3.1806256927941198e-06,1911644.0753857037,7.624679508667097e-09,0.0
5015,3.1806256927941198e-06,2002200.3718155844,8.966189267719041e-09,0.0
5016,3.1806256927941198e-06,2097046.4013232307,1.080700331592302e-08,0.0
5017,3.1806256927941198e-06,2196385.372416547,1.3474729444903086e-08,0.0
5018,3.1806256927941198e-06,2300430.1197729167,1.763451434996183e-08,0.0
5019,3.1806256927941198e-06,2409403.560239527,2.4874703973017485e-08,0.0
5020,3.1806256927941198e-06,2523539.170434766,3.9600713509032764e-08,0.0
5021,3.1806256927941198e-06,2643081.486974103,7.665680786848318e-08,0.0
5022,3.1806256927941198e-06,2768286.6303920667,1.9669536121236364e-07,0.0
5023,3.1806256927941198e-06,2899422.8538828753,6.974329266006806e-07,0.0
5024,3.1806256927941198e-06,3036771.1180354604,3.2650876883070745e-06,0.0
5025,3.1806256927941198e-06,3180625.692794119,1.9660958542947098e-05,0.0
5026,3.1806256927941198e-06,3331294.78793467,0.00014689552564896538,0.0
5027,3.1806256927941198e-06,3489101.2134067737,0.0015438654281112016,0.0
5028,3.1806256927941198e-06,3654383.0709572546,0.0361151842856346,0.0
5029,3.1806256927941198e-06,3827494.478516315,0.4557144241768713,89.80833333333334
5030,3.1806256927941198e-06,4008806.328898465,0.679089530365694,77.95416666666667
5031,3.1806256927941198e-06,4198707.084443905,0.7298261173765175,68.61666666666666
5032,3.1806256927941198e-06,4397603.609302721,0.7628805456644191,60.916666666666664
5033,3.1806256927941198e-06,4605922.041145104,0.7903448436820414,54.675
5034,3.1806256927941198e-06,4824108.704165374,0.8137888749617107,49.4
5035,3.1806256927941198e-06,5052631.06533568,0.8338888286516694,44.8875
5036,3.1806256927941198e-06,5291978.7359584365,0.851150019550192,40.99166666666667
5037,3.1806256927941198e-06,5542664.520663107,0.8659741359087463,37.65833333333333
5038,3.1806256927941198e-06,5805225.516094896,0.8787363924878793,34.67916666666667
5039,3.1806256927941198e-06,6080224.261649427,0.8897487761260062,32.0
5040,3.1806256927941198e-06,6368249.944718586,0.8992429978196806,29.7
5041,3.1806256927941198e-06,6669919.663030115,0.9074317748975446,27.59583333333333
5042,3.1806256927941198e-06,6985879.746785249,0.914469225435135,25.695833333333333
5043,3.1806256927941198e-06,7316807.143427192,0.9205498397657322,23.9625
5044,3.1806256927941198e-06,7663410.8680074625,0.925790610192575,22.441666666666666
5045,3.1806256927941198e-06,8026433.522257173,0.9302977562850661,20.958333333333332
5046,3.1806256927941198e-06,8406652.885618316,0.9341846465980812,19.679166666666667
5047,3.1806256927941198e-06,8804883.581643464,0.9375143379779407,18.47083333333333
5048,3.1806256927941198e-06,9221978.823334321,0.9403643212538639,17.34583333333333
5049,3.1806256927941198e-06,9658832.241158709,0.9428018860658591,16.3125
5050,3.1806256927941198e-06,10116379.79766207,0.9448915839064432,15.354166666666666
5051,3.1806256927941198e-06,10595601.792776149,0.9466946853926308,14.466666666666667
5052,3.1806256927941198e-06,11097524.964120721,0.94828174790894,13.6375
5053,3.1806256927941198e-06,11623224.686798519,0.9497205031289709,12.845833333333333
5054,3.1806256927941198e-06,12173827.277396621,0.9510937961154312,12.116666666666667
5055,3.1806256927941198e-06,12750512.407130128,0.9524918423789377,11.475
5056,3.1806256927941198e-06,13354515.629298974,0.9540367014614687,10.825
5057,3.1806256927941198e-06,13987131.026472386,0.955776873662054,10.241666666666667
5058,3.1806256927941198e-06,14649713.983072849,0.9579132448737727,9.7
5059,3.1806256927941198e-06,15343684.089300131,0.9604866948148906,9.166666666666666
5060,3.1806256927941198e-06,16070528.182616385,0.9635346210399849,8.695833333333333
5061,3.1806256927941198e-06,16831803.53330955,0.9670262471527681,8.233333333333333
5062,3.1806256927941198e-06,17629141.180959478,0.970999073517302,7.804166666666666
5063,3.1806256927941198e-06,18464249.428955425,0.9751380483004842,7.416666666666667
5064,3.1806256927941198e-06,19338917.50455232,0.9793134754730858,6.991666666666666
5065,3.1806256927941198e-06,20255019.392306663,0.9833362700863154,6.683333333333334
5066,3.1806256927941198e-06,21214517.84910628,0.9870241003871602,6.354166666666667
5067,3.1806256927941198e-06,22219468.60939524,0.9902683651463622,5.991666666666666
5068,3.1806256927941198e-06,23272024.78960407,0.9929006558508308,5.7375
5069,3.1806256927941198e-06,24374441.501222216,0.9949485960819328,5.470833333333333
5070,3.1806256927941198e-06,25529080.682395164,0.9965082058205638,5.191666666666666
5071,3.1806256927941198e-06,26738416.15839944,0.9976738063759324,4.929166666666666
5072,3.1806256927941198e-06,28005038.94183631,0.9984747794951261,4.725
5073,3.1806256927941198e-06,29331662.783900425,0.9989763059444162,4.520833333333333
5074,3.1806256927941198e-06,30721129.98861759,0.9992880693001066,4.3125
5075,3.1806256927941198e-06,32176417.502507355,0.9994742284554607,4.095833333333333
5076,3.1806256927941198e-06,33700643.292719245,0.9995859948797375,3.9166666666666665
5077,3.1806256927941198e-06,35297073.027306505,0.9996512412996483,3.7708333333333335
5078,3.1806256927941198e-06,36969127.071950324,0.9996870867342406,3.6166666666666667
5079,3.1806256927941198e-06,38720387.81812557,0.9997049239780018,3.466666666666667
5080,3.1806256927941198e-06,40554607.35840828,0.9997131413583611,3.3208333333333333
5081,3.1806256927941198e-06,42475715.525368944,0.9997167063846675,3.175
5082,3.1806256927941198e-06,44487828.311275855,0.9997182297760722,3.0375
5083,3.1806256927941198e-06,46595256.68664687,0.9997188978213327,2.9291666666666667
5084,3.1806256927941198e-06,48802515.836544335,0.9997192267467137,2.841666666666667
5085,3.1806256927941198e-06,51114334.83440165,0.9997194111005382,2.7541666666666664
5086,3.1806256927941198e-06,53535666.77410719,0.9997195572005931,2.6666666666666665
5087,3.1806256927941198e-06,56071699.38205458,0.99971970285916,2.5791666666666666
5088,3.1806256927941198e-06,58727866.13189489,0.9997198583910089,2.495833333333333
5089,3.1806256927941198e-06,61509857.88580504,0.9997200251831045,2.4125
5090,3.1806256927941198e-06,64423635.0872137,0.9997202297140683,2.3291666666666666
5091,3.1806256927941198e-06,67475440.53110686,0.9997204522765336,2.2541666666666664
5092,3.1806256927941198e-06,70671812.73927492,0.9997206843575064,2.175
5093,3.1806256927941198e-06,74019599.96915652,0.9997209190198494,2.1041666666666665
5094,3.1806256927941198e-06,77525974.88629465,0.9997211473230312,2.033333333333333
5095,3.1806256927941198e-06,81198449.93184009,0.9997213930529465,1.9749999999999999
5096,3.1806256927941198e-06,85044893.41802669,0.9997216302986522,1.9333333333333333
5097,3.1806256927941198e-06,89073546.3861044,0.999721866386788,1.8916666666666666
5098,3.1806256927941198e-06,93293040.26284696,0.9997220903878625,1.8541666666666667
5099,3.1806256927941198e-06,97712415.35346502,0.9997223185343932,1.8166666666666667
5100,3.1806256927941198e-06,102341140.21054527,0.9997225541613562,1.7833333333333332
5101,3.1806256927941198e-06,107189131.92051265,0.9997227790179143,1.75
5102,3.1806256927941198e-06,112266777.35108113,0.9997229988604017,1.7166666666666666
5103,3.1806256927941198e-06,117584955.40521581,0.9997232132786178,1.6833333333333333
5104,3.1806256927941198e-06,123155060.32928261,0.9997234153528337,1.6541666666666666
5105,3.1806256927941198e-06,128989026.1253308,0.9997236331412785,1.6291666666666667
5106,3.1806256927941198e-06,135099352.1198025,0.999723826790619,1.6
5107,3.1806256927941198e-06,141499129.74345788,0.999724030854451,1.575
5108,3.1806256927941198e-06,148202070.57988602,0.9997242301319218,1.55
5109,3.1806256927941198e-06,155222535.7427048,0.9997244097776825,1.5291666666666666
5110,3.1806256927941198e-06,162575566.64437935,0.9997245963157929,1.5083333333333333
5111,3.1806256927941198e-06,170276917.2225898,0.9997247869331487,1.4875
5112,3.1806256927941198e-06,178343087.69319057,0.9997249707512407,1.4666666666666666
5113,3.1806256927941198e-06,186791359.90207848,0.9997251472138629,1.4458333333333333
5114,3.1806256927941198e-06,195639834.35170648,0.9997253164751482,1.4291666666666667
5115,3.1806256927941198e-06,204907468.9815846,0.9997254833944946,1.4125
5116,3.1806256927941198e-06,214614119.78584015,0.9997256455410821,1.3958333333333333
5117,3.1806256927941198e-06,224780583.354873,0.9997258076699447,1.3791666666666667
5118,3.1806256927941198e-06,235428641.43224204,0.999725978238972,1.3625
5119,3.1806256927941198e-06,246581107.5822604,0.9997261416223848,1.35
5120,3.1806256927941198e-06,258261876.06826746,0.9997262774181566,1.3333333333333333
5121,3.1806256927941198e-06,270495973.04631317,0.9997264280003887,1.3208333333333333
5122,3.1806256927941198e-06,283309610.1839318,0.9997265784971496,1.3083333333333333
5123,3.1806256927941198e-06,296730240.81888723,0.9997267282952293,1.2958333333333334
5124,3.1806256927941198e-06,310786618.7782014,0.9997268643402121,1.2875
5125,3.1806256927941198e-06,325508859.98350567,0.9997270081793782,1.275
5126,3.1806256927941198e-06,340928506.9746808,0.9997271314941489,1.2666666666666666
5127,3.1806256927941198e-06,357078596.490047,0.9997272611824212,1.2541666666666667
5128,3.1806256927941198e-06,373993730.24788016,0.9997273860962264,1.2458333333333333
5129,3.1806256927941198e-06,391710149.08092606,0.9997275193653044,1.2375
5130,3.1806256927941198e-06,410265810.582719,0.9997276357459567,1.2291666666666667
5131,3.1806256927941198e-06,429700470.4320835,0.9997277531094244,1.2208333333333332
5132,3.1806256927941198e-06,450055767.5700488,0.9997278564101746,1.2125
5133,3.1806256927941198e-06,471375313.4116729,0.9997279619199005,1.2041666666666666
5134,3.1806256927941198e-06,493704785.2839004,0.9997280633899817,1.1958333333333333
5135,3.1806256927941198e-06,517092024.28967553,0.9997281676940413,1.1916666666666667
5136,3.1806256927941198e-06,541587137.8079466,0.9997282617067784,1.1833333333333333
5137,3.1806256927941198e-06,567242606.8491989,0.9997283571342743,1.1791666666666667
5138,3.1806256927941198e-06,594113398.496504,0.9997284516521637,1.1708333333333334
5139,3.1806256927941198e-06,622257083.6730231,0.9997285339647662,1.1666666666666667
5140,3.1806256927941198e-06,651733960.488242,0.9997286315017766,1.1625
5141,3.1806256927941198e-06,682607183.4272379,0.9997287291579408,1.1541666666666666
5142,3.1806256927941198e-06,714942898.6597562,0.9997288089173748,1.15
5143,3.1806256927941198e-06,748810385.759003,0.9997288773704706,1.1458333333333333
5144,3.1806256927941198e-06,784282206.1337682,0.999728958784814,1.1416666666666666
5145,3.1806256927941198e-06,821434358.4919422,0.999729026128738,1.1375
5146,3.1806256927941198e-06,860346441.6684492,0.9997291098353578,1.1333333333333333
5147,3.1806256927941198e-06,901101825.1665037,0.9997291781011599,1.1291666666666667
5148,3.1806256927941198e-06,943787827.7775391,0.9997292424900668,1.125
5149,3.1806256927941198e-06,988495904.6625586,0.9997293026437546,1.1208333333333333
5150,3.1806256927941198e-06,1035321843.2956616,0.9997293619618487,1.1208333333333333
5151,3.1806256927941198e-06,1084365968.6896086,0.9997294359509514,1.1166666666666667
5152,3.1806256927941198e-06,1135733358.343103,0.9997294944671927,1.1125
5153,3.1806256927941198e-06,1189534067.3703208,0.99972953758585,1.1083333333333334
5154,3.1806256927941198e-06,1245883364.2950082,0.9997295933891314,1.1083333333333334
5155,3.1806256927941198e-06,1304901978.0144017,0.9997296560593728,1.1041666666666667
5156,3.1806256927941198e-06,1366716356.4620101,0.9997297172912423,1.1
5157,3.1806256927941198e-06,1431458937.5234814,0.9997297700903484,1.1
5158,3.1806256927941198e-06,1499268432.7860472,0.9997298068607409,1.0958333333333332
5159,3.1806256927941198e-06,1570290124.7293775,0.9997298475548418,1.0958333333333332
5160,3.1806256927941198e-06,1644676177.9946628,0.9997298989391866,1.0916666666666666
5161,3.1806256927941198e-06,1722585965.398784,0.999729951444611,1.0916666666666666
5162,3.1806256927941198e-06,1804186409.3920681,0.9997299950669349,1.0875
5163,3.1806256927941198e-06,1889652339.6912115,0.999730031057853,1.0875
5164,3.1806256927941198e-06,1979166867.8535573,0.9997300677897171,1.0833333333333333
5165,3.1806256927941198e-06,2072921779.5953698,0.9997301225746494,1.0833333333333333
5166,3.1806256927941198e-06,2171117945.6945095,0.999730164855917,1.0791666666666666
5167,3.1806256927941198e-06,2273965752.357932,0.9997301831551058,1.0791666666666666
5168,3.1806256927941198e-06,2381685551.9761605,0.9997302261670732,1.0791666666666666
5169,3.1806256927941198e-06,2494508135.2303166,0.9997302779146041,1.075
5170,3.1806256927941198e-06,2612675225.5633264,0.9997302913438223,1.075
5171,3.1806256927941198e-06,2736439997.0746665,0.9997303296655734,1.075
5172,3.1806256927941198e-06,2866067616.9482446,0.9997303785392019,1.075
5173,3.1806256927941198e-06,3001835813.575592,0.9997303886817656,1.0708333333333333
5174,3.1806256927941198e-06,3144035471.5915003,0.9997304385941452,1.0708333333333333
5175,3.1806256927941198e-06,3292971255.097148,0.9997304683704668,1.0708333333333333
5176,3.1806256927941198e-06,3448962260.405767,0.9997304937649966,1.0666666666666667
5177,3.1806256927941198e-06,3612342699.709438,0.9997305395799775,1.0666666666666667
5178,3.1806256927941198e-06,3783462617.1319327,0.9997305692706979,1.0666666666666667
5179,3.1806256927941198e-06,3962688638.7014785,0.9997305946495476,1.0666666666666667
5180,3.1806256927941198e-06,4150404757.8504725,0.9997306402165683,1.0666666666666667
5181,3.1806256927941198e-06,4347013158.125017,0.9997306747425428,1.0625
5182,3.1806256927941198e-06,4552935074.866939,0.9997307224809767,1.0625
5183,3.1806256927941198e-06,4768611697.714475,0.9997307434060934,1.0625
5184,3.1806256927941198e-06,4994505115.85514,0.9997307803485334,1.0625
5185,3.1806256927941198e-06,5231099308.056258,0.9997308287523771,1.0625
5186,3.1806256927941198e-06,5478901179.593956,0.9997308618653683,1.0583333333333333
5187,3.1806256927941198e-06,5738441648.302404,0.9997309062382895,1.0583333333333333
5188,3.1806256927941198e-06,6010276782.070388,0.9997309471105126,1.0583333333333333
5189,3.1806256927941198e-06,6294988990.221888,0.9997309840583091,1.0583333333333333
5190,3.1806256927941198e-06,6593188271.333542,0.9997310183563061,1.0583333333333333
5191,3.1806256927941198e-06,6905513520.162316,0.9997310771696066,1.0583333333333333
5192,3.1806256927941198e-06,7232633896.483519,0.9997311547586785,1.0583333333333333
5193,3.1806256927941198e-06,7575250258.77192,0.9997311634343465,1.0583333333333333
5194,3.1806256927941198e-06,7934096665.797492,0.9997312037810828,1.0541666666666667
5195,3.1806256927941198e-06,8309941949.353387,0.9997312587059383,1.0541666666666667
5196,3.1806256927941198e-06,8703591361.485184,0.9997313239803985,1.0541666666666667
5197,3.1806256927941198e-06,9115888299.750837,0.999731393183053,1.0541666666666667
5198,3.1806256927941198e-06,9547716114.208065,0.9997314887631439,1.0541666666666667
5199,3.1806256927941198e-06,10000000000.0,0.9997315497747983,1.0541666666666667
5200,3.3312947879346738e-06,1000000.0,2.2833586761493375e-09,0.0
5201,3.3312947879346738e-06,1047370.8979594486,2.4069408976220934e-09,0.0
5202,3.3312947879346738e-06,1096985.797892384,2.5442153408591136e-09,0.0
5203,3.3312947879346738e-06,1148951.0001873085,2.699318537907946e-09,0.0
5204,3.3312947879346738e-06,1203377.8407775904,2.8744699213131194e-09,0.0
5205,3.3312947879346738e-06,1260382.9296797274,3.073736537035366e-09,0.0
5206,3.3312947879346738e-06,1320088.4008314167,3.302011375657841e-09,0.0
5207,3.3312947879346738e-06,1382622.1737646563,3.565591201659075e-09,0.0
5208,3.3312947879346738e-06,1448118.227674533,3.8725274490499525e-09,0.0
5209,3.3312947879346738e-06,1516716.888470924,4.232948582084712e-09,0.0
5210,3.3312947879346738e-06,1588565.1294280528,4.662979561016055e-09,0.0
5211,3.3312947879346738e-06,1663816.8860761274,5.181014831694632e-09,0.0
5212,3.3312947879346738e-06,1742633.3860096508,5.815080766745995e-09,0.0
5213,3.3312947879346738e-06,1825183.4943190424,6.611620226213969e-09,0.0
5214,3.3312947879346738e-06,1911644.0753857037,7.624575275495473e-09,0.0
5215,3.3312947879346738e-06,2002200.3718155844,8.966068165515414e-09,0.0
5216,3.3312947879346738e-06,2097046.4013232307,1.0806859747145012e-08,0.0
5217,3.3312947879346738e-06,2196385.372416547,1.3474554698170738e-08,0.0
5218,3.3312947879346738e-06,2300430.1197729167,1.7634293941431545e-08,0.0
5219,3.3312947879346738e-06,2409403.560239527,2.487441126156047e-08,0.0
5220,3.3312947879346738e-06,2523539.170434766,3.960029429592517e-08,0.0
5221,3.3312947879346738e-06,2643081.486974103,7.665613412293126e-08,0.0
5222,3.3312947879346738e-06,2768286.6303920667,1.9669407208702003e-07,0.0
5223,3.3312947879346738e-06,2899422.8538828753,6.974297877420238e-07,0.0
5224,3.3312947879346738e-06,3036771.1180354604,3.265077622458124e-06,0.0
5225,3.3312947879346738e-06,3180625.692794119,1.966091496007623e-05,0.0
5226,3.3312947879346738e-06,3331294.78793467,0.00014689526784391065,0.0
5227,3.3312947879346738e-06,3489101.2134067737,0.0015438625885957622,0.0
5228,3.3312947879346738e-06,3654383.0709572546,0.03611507952585693,0.0
5229,3.3312947879346738e-06,3827494.478516315,0.4557136023380938,89.80833333333334
5230,3.3312947879346738e-06,4008806.328898465,0.6790883673123902,77.95416666666667
5231,3.3312947879346738e-06,4198707.084443905,0.7298240027155533,68.61666666666666
5232,3.3312947879346738e-06,4397603.609302721,0.7628774429788192,60.916666666666664
5233,3.3312947879346738e-06,4605922.041145104,0.7903408494944167,54.675
5234,3.3312947879346738e-06,4824108.704165374,0.8137840840862984,49.4
5235,3.3312947879346738e-06,5052631.06533568,0.8338833288433543,44.8875
5236,3.3312947879346738e-06,5291978.7359584365,0.8511438865405954,40.99166666666667
5237,3.3312947879346738e-06,5542664.520663107,0.8659674369639091,37.65833333333333
5238,3.3312947879346738e-06,5805225.516094896,0.8787291866811564,34.67916666666667
5239,3.3312947879346738e-06,6080224.261649427,0.8897411148881164,32.0
5240,3.3312947879346738e-06,6368249.944718586,0.8992349280378055,29.7
5241,3.3312947879346738e-06,6669919.663030115,0.9074233362638634,27.59583333333333
5242,3.3312947879346738e-06,6985879.746785249,0.9144604554881784,25.695833333333333
5243,3.3312947879346738e-06,7316807.143427192,0.920540773094117,23.9625
5244,3.3312947879346738e-06,7663410.8680074625,0.925781271846946,22.441666666666666
5245,3.3312947879346738e-06,8026433.522257173,0.9302881717914928,20.958333333333332
5246,3.3312947879346738e-06,8406652.885618316,0.9341748374479041,19.679166666666667
5247,3.3312947879346738e-06,8804883.581643464,0.9375043254526184,18.47083333333333
5248,3.3312947879346738e-06,9221978.823334321,0.9403541216043773,17.34583333333333
5249,3.3312947879346738e-06,9658832.241158709,0.942791516034814,16.3125
5250,3.3312947879346738e-06,10116379.79766207,0.9448810554552812,15.354166666666666
5251,3.3312947879346738e-06,10595601.792776149,0.9466840100141619,14.466666666666667
5252,3.3312947879346738e-06,11097524.964120721,0.9482709330789203,13.6375
5253,3.3312947879346738e-06,11623224.686798519,0.949709555521408,12.845833333333333
5254,3.3312947879346738e-06,12173827.277396621,0.9510827191950696,12.116666666666667
5255,3.3312947879346738e-06,12750512.407130128,0.9524806367597959,11.475
5256,3.3312947879346738e-06,13354515.629298974,0.9540253648086953,10.825
5257,3.3312947879346738e-06,13987131.026472386,0.9557654040680076,10.241666666666667
5258,3.3312947879346738e-06,14649713.983072849,0.9579016310495201,9.7
5259,3.3312947879346738e-06,15343684.089300131,0.9604749312026754,9.166666666666666
5260,3.3312947879346738e-06,16070528.182616385,0.9635226983951143,8.695833333333333
5261,3.3312947879346738e-06,16831803.53330955,0.96701416356518,8.233333333333333
5262,3.3312947879346738e-06,17629141.180959478,0.9709868241986223,7.804166666666666
5263,3.3312947879346738e-06,18464249.428955425,0.9751256390343872,7.416666666666667
5264,3.3312947879346738e-06,19338917.50455232,0.9793009160348398,6.991666666666666
5265,3.3312947879346738e-06,20255019.392306663,0.9833235719566706,6.683333333333334
5266,3.3312947879346738e-06,21214517.84910628,0.9870112790061485,6.354166666666667
5267,3.3312947879346738e-06,22219468.60939524,0.9902554381042967,5.991666666666666
5268,3.3312947879346738e-06,23272024.78960407,0.9928876393358285,5.7375
5269,3.3312947879346738e-06,24374441.501222216,0.994935509249275,5.470833333333333
5270,3.3312947879346738e-06,25529080.682395164,0.9964950617585472,5.191666666666666
5271,3.3312947879346738e-06,26738416.15839944,0.997660613789912,4.929166666666666
5272,3.3312947879346738e-06,28005038.94183631,0.9984615538757461,4.725
5273,3.3312947879346738e-06,29331662.783900425,0.9989630696820515,4.520833333333333
5274,3.3312947879346738e-06,30721129.98861759,0.9992748008705762,4.3125
5275,3.3312947879346738e-06,32176417.502507355,0.9994609462983963,4.095833333333333
5276,3.3312947879346738e-06,33700643.292719245,0.9995726963552828,3.9166666666666665
5277,3.3312947879346738e-06,35297073.027306505,0.9996379386110285,3.7708333333333335
5278,3.3312947879346738e-06,36969127.071950324,0.999673782975162,3.6166666666666667
5279,3.3312947879346738e-06,38720387.81812557,0.9996916168724405,3.466666666666667
5280,3.3312947879346738e-06,40554607.35840828,0.9996998365494905,3.3208333333333333
5281,3.3312947879346738e-06,42475715.525368944,0.9997033996933601,3.175
5282,3.3312947879346738e-06,44487828.311275855,0.9997049319376503,3.0375
5283,3.3312947879346738e-06,46595256.68664687,0.9997056095543216,2.9291666666666667
5284,3.3312947879346738e-06,48802515.836544335,0.999705934454303,2.841666666666667
5285,3.3312947879346738e-06,51114334.83440165,0.999706129590101,2.7541666666666664
5286,3.3312947879346738e-06,53535666.77410719,0.9997062755533505,2.6666666666666665
5287,3.3312947879346738e-06,56071699.38205458,0.9997064328454867,2.5791666666666666
5288,3.3312947879346738e-06,58727866.13189489,0.9997065848056375,2.495833333333333
5289,3.3312947879346738e-06,61509857.88580504,0.9997067689050853,2.4125
